id,solution
1361,614357289872941563395862471587629134261534798439178652926485317143796825758213946
1362,524938617361472859789615423975324168248169735613857294437291586156783942892546371
1363,543219867629487351187635294235146978496758123871923645918564732752391486364872519
1364,613578942589432761247196835826947513375681429491325678138754296762819354954263187
1365,342581967675294831198736452431927586257648193869315724513469278786152349924873615
1366,287965134513487962469231587894156273135728649672349815741692358328514796956873421
1367,916453278523817649874296531169372485245968713738541962397124856482635197651789324
1368,754139268163728459928465731537841692681592347492376185315284976276953814849617523
1369,652793148971548632834261579486127953529436817317985264795814326168372495243659781
1370,936518427417629853582374961264735198793186542158492376629843715841257639375961284
1371,294371568815642397376895241128469753639758412547213986452187639761934825983526174
1372,931745286684392517257186349192634875745918632863527194518279463476853921329461758
1373,726841395839257461145693278518479632372186954964532817483765129297318546651924783
1374,951867243436952718728143956214589367387624195569371482673415829842796531195238674
1375,854217639213965487697438125329876514465193872781542963172654398536789241948321756
1376,756318492932674158418952673561829734873461925294735816685297341149583267327146589
1377,842795163736412589591368724615874932378926415924153678463581297259637841187249356
1378,849126537163785249275349681514637928386592714792814356457261893928473165631958472
1379,596843721821957643347261589954372168762418395138596472615789234279134856483625917
1380,158349762396217458742568139865921374213784695479653821531872946687495213924136587
1381,912678543876435219435921786381569472694217835257843961723154698168792354549386127
1382,582736941463291578917845236259364817641978352738512694876159423394627185125483769
1383,628145379174293865359768124841927536937586412562431798493872651216354987785619243
1384,834716592126985437759243168691524783548379621273168945962851374417632859385497216
1385,418763259369524718752189346124837695597612834683945172976358421231496587845271963
1386,164859327792631458538472961213587694956314782487926135341295876875163249629748513
1387,321957864569148273478632915814369527795281436632574198183496752257813649946725381
1388,726318954419275863583694127237586419165439782948721635874153296392867541651942378
1389,845396217267184593931572864658749321129653478473821659582937146396415782714268935
1390,945623718278591634361748592794386125536412879182975463853169247627834951419257386
1391,654918372937562481128374659365829147281745963749631528476293815592186734813457296
1392,728439165493156827615782439154267398362598714879314652286973541931845276547621983
1393,725983461649127583831456972356794218418632795297815346972368154564271839183549627
1394,415983627298167453367245891942716385586394172173528946659471238834652719721839564
1395,623184579597263418418759326956341782832697154741528963274835691365912847189476235
1396,728493651596817234143256978269385147854721369317649582435172896671938425982564713
1397,348569217765821943912374568137942685286135794594687132621453879479218356853796421
1398,174958623382764519596213847721395486968142735453876291649521378815437962237689154
1399,154726839786943125923851476892174563315268947467395218249537681578612394631489752
1400,358476129492531876617289534831657492764912358925348617549823761273164985186795243
1401,146859732278134569395267184867591243951342876423678951784916325639725418512483697
1402,968342715453176892721859643892731456317564928645928371289413567536297184174685239
1403,673249185918536247254817369845963712192784653367152498529671834486325971731498526
1404,764185239983247156512963748359812467271456893846739512137598624625374981498621375
1405,713468529869215743254973681436581972981726435572394816328657194195842367647139258
1406,862415397731896524549327861617932485398541672254678913925764138183259746476183259
1407,948137265371652498652489173825961734716843952493275681137594826289316547564728319
1408,384126795267859341195743268718462953453978612629531487942315876831697524576284139
1409,234819756516732489798456321673241598421985637859367214365194872947528163182673945
1410,678153294295486137341729586426935718983617452157248963719364825562871349834592671
1411,847692135625317489931458627458973216293186574176524893714269358569831742382745961
1412,347682159298517364516349827123475986965823741784961235652198473479236518831754692
1413,743159862592786143681243975315497286927568314468312597836975421159624738274831659
1414,516382749742951368938764521673149852195823674824675193361297485489516237257438916
1415,248371596375946821619258473496185237581723964732469158924837615863512749157694382
1416,851679243627483591394125786246897315973541862518362974439756128785214639162938457
1417,853796124921834567647215938769421853284953671135678492376189245412567389598342716
1418,261384795835697124479215638643852971982173546157946382528769413394521867716438259
1419,685197234314826795279435618146359872758261349932748156893512467521674983467983521
1420,297845631534961278618273459362784195471359862859126743986432517125697384743518926
1421,639714528285963741471582639348659172957421863162837495814296357596378214723145986
1422,639815247754629138821734695372986514416572389598341762947153826283467951165298473
1423,948736251376215984152984736283167495615429378794853162461378529839542617527691843
1424,596814237738652194241973586615397428327548619984261375152489763479136852863725941
1425,815947326629538741347126895591362478278415639463789512136894257784251963952673184
1426,419852367367941285825673941283197654794526813156438792542789136931265478678314529
1427,365194872712583649984276513851962437293847165476315928639751284547628391128439756
1428,629534871457168932138729645542873196916452783783691254374916528291385467865247319
1429,832647519169582734745913682274351968918764253653829147381296475497135826526478391
1430,961352748453178692782649153517893264628417539349526817176984325234765981895231476
1431,872594361619328457543617982128469573495731826367285149234156798951872634786943215
1432,659183247273549816148762953397825164416397528825614739762931485981456372534278691
1433,953614287148327956672598143597486312361259874284173695835942761429761538716835429
1434,784396125319245867562718934427539681893671542156824379271963458648157293935482716
1435,756891234943526781821743956679235148184967523532418679297684315368152497415379862
1436,572438196819756342634921875947215683256389417381647529495862731768193254123574968
1437,378451629219637548546892137921546783735218964864379251487925316153764892692183475
1438,287659413435182967961437825379541682548926731612378549853294176124765398796813254
1439,382567419579241638164983527841372956956418372723659841418736295695124783237895164
1440,123946758495872316786135429851324697264791583379658241517283964632419875948567132
1441,962351784384697152751428963549736218218549376673812549135284697827965431496173825
1442,874265391192734568365198742528417639943682157617953824739846215486521973251379486
1443,316478529295631748478529631123765894847392165569814273751243986932186457684957312
1444,548632719367419582219875643182796435953248176674153298425981367796324851831567924
1445,967854231854123967123679458316748592782395146495261873679482315538916724241537689
1446,569743128481952367723186495917465283648237519235891746354628971872319654196574832
1447,175934862632875194498216357847162539359748216261593478514689723786321945923457681
1448,486219375759364218321857496264973851175486923938521647597632184843195762612748539
1449,267453198958261473143798625715324986834916257692875314321547869479682531586139742
1450,415286379389457216276931854632875941841369725597124683123648597958713462764592138
1451,785621493624973815913458762497162358851394627362587941576239184248716539139845276
1452,597348216462917583318526947154273698879165324623894175245739861936481752781652439
1453,692437158371258649548961372154689723729513486863724591435192867286375914917846235
1454,236915487415876923897423615582634179369751248174289356928167534743592861651348792
1455,241785396978362415536149872723918654815436729694527183169273548482651937357894261
1456,578261349962483715314597268451738926623945187789612453896324571147859632235176894
1457,817695234593742816264318957689253741721486395435971628958137462372564189146829573
1458,984236571631475982725981643572348169169527834348169257817693425293854716456712398
1459,428537169615498237397612548841269753732845691569173824986321475253784916174956382
1460,367852149249631587158749263635287914971364825824915376592478631486193752713526498
1461,215964837497823561638715942849276153521389674376541289962438715153697428784152396
1462,827163945469257831351984276785316492642795318193842567938571624214638759576429183
1463,534291867268473519197865243375984126941526738682317495413658972759132684826749351
1464,458932617793618452216754389987523146524196738631487925345269871862371594179845263
1465,198572346562413789743869512624137895937658421815924637376241958259386174481795263
1466,298731465675924138134865927987246513413587692562319784349652871856173249721498356
1467,251437698793286415468159723134768952926315847875942136682594371347821569519673284
1468,256137498917284653438965217385729164129648375764513982672451839891372546543896721
1469,581674293637829415924315867469581372378296541152743689893457126215968734746132958
1470,628379541749851623135642978376925814481736295592184736267418359913567482854293167
1471,326489175974135862581267943437958621159623784268741359842316597693574218715892436
1472,185476329294315678673298514741659832956823147832741965419562783367984251528137496
1473,451376982798542136632189574574263819219758463863914257926831745147625398385497621
1474,859412763163789452427653891791324586284561379635897214978246135546138927312975648
1475,462578193891346572537291684756123948243985716918764235629837451375412869184659327
1476,694813572218576439573294168946751823825639714137482956482165397759328641361947285
1477,798536412125984673463712859839675241514823796672491538951248367386157924247369185
1478,697145238153278649248396715875619324416532987932487156564923871721864593389751462
1479,831975642479826153256341789764152398518439267392687415983764521627518934145293876
1480,582314976413769285976852413268975341345128769791643528624591837139487652857236194
1481,973614258145982736286375419421869375367251984859743162632198547714526893598437621
1482,645823197297561384138974625763295418984316752521487936376152849459638271812749563
1483,182693547576241389349578126451782693763419852298365471627154938915837264834926715
1484,345682971189457236276139854721598463934261785658743192817325649493816527562974318
1485,215438976468927135973615842631592784842763591597184623356279418129846357784351269
1486,876123594942576318135489762428617935691235847357948126564891273789362451213754689
1487,475891236836247195129563748382154967594678312761932584243716859917485623658329471
1488,197526438834179562526834719468295371219347685753618924681953247972461853345782196
1489,721953648639487125584621937873596214156342789942718356467235891215879463398164572
1490,295178346634259718178364952756942183421836579389715624512493867947681235863527491
1491,198427653465893217327561849283156974674389125519742386931274568846915732752638491
1492,216573984954218376837649521683157249492836715571492638168725493749361852325984167
1493,357124689164938725289576134942365817576841293813297546425789361631452978798613452
1494,726953814318724965549618732857396421261485379934271586693842157172539648485167293
1495,795123486268749531134685792321498675647351928859267143486572319512934867973816254
1496,892734615615289473374165829751496382968372541243851967537628194426913758189547236
1497,126874539587923641394516782843692157765431928912758463278165394631249875459387216
1498,437528196192647835865931724743265981528193467916874253359712648674389512281456379
1499,647198352598623174231574869352781946476935218819246735763859421184362597925417683
1500,451827639872639541396154287584293176263471958917568324139782465725946813648315792
1501,756843219812957364349261857693785421285194736174632985521478693468319572937526148
1502,852613479967245183134798526521869347678324951349571268716952834485137692293486715
1503,956843721241957638387621945123765894698412357574389216735196482419278563862534179
1504,179546328542398617368127945237961854954832176816475239621784593783259461495613782
1505,354187629268954317917263854891436275623715498475829136142578963739642581586391742
1506,857431296361297458249658137496715823783962541512384679638549712974126385125873964
1507,758623149492571683613849752146792835839165427527384916965438271374216598281957364
1508,845379162396182547721456389489735621152964738673218954214693875567841293938527416
1509,263514987157398426948672315589127643712463859436859172395781264874236591621945738
1510,915782364476531298238694157581973426647128539329465871193246785864357912752819643
1511,529471638386529417147638295691354782475892361832716549254183976768945123913267854
1512,312564879698712354457398162265139748971486523834275691146953287523847916789621435
1513,635178942281649573497352168548963217963217854712485639356824791874591326129736485
1514,654893217792651843318724569283476951561389724947215638826137495439568172175942386
1515,843129576572368491169475382214753869758946123396281754485632917927514638631897245
1516,437912568856473291921658473795326814284195637163847925349281756518769342672534189
1517,948617523631452789572839641289371465456298137317564298165923874823745916794186352
1518,467189352928653174531724896753962481186345729249871563615497238392518647874236915
1519,836547291541829736972136584483652179695714328127983465358261947219478653764395812
1520,465137289381952674972648153213589746849376512756421398134295867598763421627814935
1521,635721849487359126219648735763584912841296573952137468196872354378465291524913687
1522,952417836173586492648923517297658143815342679364179285439261758586794321721835964
1523,857231469693457128124698537718563942569742381432189675381976254975324816246815793
1524,685974231397281564412365987163859742854627319729143856231596478946738125578412693
1525,671425983895763241432189675923657418718234569546918327289376154367541892154892736
1526,713659824928734615645821379179345268854162937236987451367598142491273586582416793
1527,378962145962514783154837962289475316531698274647123598425789631896351427713246859
1528,532961487497528316618437952851274693974653128263819574146785239389142765725396841
1529,948253671571986432623714958437162589285349716196578324714895263862437195359621847
1530,279458613538617249641239578716382954423596781895174326957861432162743895384925167
1531,132865749687493152549127836358749261264581973791236584915374628873612495426958317
1532,152987364394165782687432915538724691769513428421698573216359847973841256845276139
1533,872169354519374268436582197784625913651937482923418675247891536398256741165743829
1534,137246958598137246426985173264513789971862534385479612612358497849721365753694821
1535,842765391571839246369412587297653814154287639638941752715324968426598173983176425
1536,348276519917543682526189374639725841485931267172864935851697423293418756764352198
1537,372546819849317526165892743518264937694173258237958164983621475726485391451739682
1538,194673285528941367637285914981352746275164893463897521349718652756429138812536479
1539,254613798389247516761985234645329187172864359938571462497138625816452973523796841
1540,327165984169843257845729136756491823914382765283657419472516398631978542598234671
1541,216398754983475261745126398572619843839247516164853972627934185491582637358761429
1542,389254716761938524452761938513487269926315847874629153235876491148593672697142385
1543,831652749674391285592487136915274368726938451348516972283769514159843627467125893
1544,526498317947631258318572694839745162154269783672183945483926571261857439795314826
1545,312974568749658312568312947923861475185749236674235189891426753257183694436597821
1546,652798314398461257471523986529814763136957428847632195914385672283176549765249831
1547,821637954574298316936451728793842561412576893685319472158963247247185639369724185
1548,172896543953714682684325179326549718841637925795281364519462837468973251237158496
1549,812376495679485123453129867245691738961738542387254916126847359794563281538912674
1550,287614593345289671916357284793548162654192738128736459469825317532971846871463925
1551,716835294392417586584629731475281369261793845839546172943158627127364958658972413
1552,125873469867491325493625187271389546986514273534762891352947618649158732718236954
1553,932485671478691253165327498684239517759164382213758946521976834397842165846513729
1554,958427361421386975763951248142695837386172594579843612237519486614238759895764123
1555,159432768482679153673185249346921587215748936798563412537216894821394675964857321
1556,978365142124978635563124879689247513431659728257831496842513967315796284796482351
1557,435896712697214835218537964724165398951483276386729451849351627573642189162978543
1558,976823145821574396453619278749261853218357469365498712697132584582746931134985627
1559,831657249596421387247893516759316428483279651612548973165982734328764195974135862
1560,371459268456218379289637154125784936637921845948563721592876413714395682863142597
1561,795246813618537924423981657856793142239154768174628395541379286362815479987462531
1562,962783415348516972751492683293674851415829367687135249579268134136947528824351796
1563,489176352765423198231985746196842537378651429542397861914568273623714985857239614
1564,371286495425379681986541372839465217142738569567192834213857946654913728798624153
1565,198326547764591823325847961216479385453182796987653214842715639671938452539264178
1566,589671234413295768627384519136428975948537126752916843274869351395142687861753492
1567,497532861285641793163897452926154378371928546854376129549283617718469235632715984
1568,281953476659247138473861952125679843734528691896134725517396284348712569962485317
1569,293548716487136925156279834764321589935684271821957463648715392379462158512893647
1570,123765984598421367764983152389642571652317849417859236941536728875294613236178495
1571,639271584874695123251843796712954638396128475548367219487519362163482957925736841
1572,746129583523486917891357246465732198938561472172894635257918364689243751314675829
1573,278634195436159287159827436394275861817463529562918743781392654945786312623541978
1574,871342659936571428452869173213485796698217534547936281385624917724193865169758342
1575,965128347217436895438957621359271486184369752726584139543712968691845273872693514
1576,129736854486195372735248691918657423243819765567423918372564189854971236691382547
1577,846719523357842916129653748972136854563984271481527369698271435714395682235468197
1578,428517936319486572576329481734892615265174893981653247193245768842761359657938124
1579,795386421168247395324519867982754613453861972671923584817495236246138759539672148
1580,187632459953184267264759318491325876325876194876491523619543782548267931732918645
1581,817234596295168437346957182681792345724583961539416278968325714453671829172849653
1582,934256178852317694716894532647132985389675241521948763278563419165489327493721856
1583,521374689438962571697581342872159436945637128316428957253716894764895213189243765
1584,176985243853412967429637158782351694641798325395246781237864519564179832918523476
1585,257846391398751264641932578583164927972385146416279853839427615164598732725613489
1586,296548137834197562571362849389675421125439678647821953413786295968253714752914386
1587,239567814486321795157948362812476539574839126963152487625713948348295671791684253
1588,942753618387146952165298374526914783871362495439875126298431567613527849754689231
1589,286537149154298763973416825432751986719682534568349271397124658641875392825963417
1590,319567248276894351845312697628975413731648529594231786463159872987423165152786934
1591,985742361742631598361958274423519786817426935596873412279164853654387129138295647
1592,258367149743951268196248375517683924462195837389472516871536492935724681624819753
1593,483126957719485362562973841856719234971234586234658719648392175327561498195847623
1594,613854792582769341947231856871945263259683174364127985795316428438572619126498537
1595,158473296369215784274986135421397658593862417786541329637158942842639571915724863
1596,178296354423857619965431827834762591697514283251983746712645938549378162386129475
1597,831742956625319874974658123483175269197236485562894731748963512319527648256481397
1598,658792134723415869149368257235947681486153972917826543571284396362579418894631725
1599,183924567764538192259716843831649275425387916976251438398172654647895321512463789
1600,853472169127986354694135728375624891461859237982317546748563912519248673236791485
1601,496758213371462598258931476637894125812375649549216837764529381925183764183647952
1602,314296785872315469965847321457162893286973514193458672628531947541789236739624158
1603,931426587687359421542718693829174356476935218315862749758293164164587932293641875
1604,476519823295387146381246957613975482758432619924168375547893261169724538832651794
1605,749821365825367914631945782987612543564739821312584697196473258278156439453298176
1606,647198235912365478853742961385271694429683517761459823276834159198527346534916782
1607,265319847871426953493875126647293581312584679589167234738951462956742318124638795
1608,364521897725698431891374526619453278573812649482967315258149763146735982937286154
1609,235817694871469523964325781342786915658931247197254836523178469789643152416592378
1610,632571849541982376978364521825147693493658712167239485314795268286413957759826134
1611,259168473147539286863742519314296857598417362672385194731954628426871935985623741
1612,591748236672913548348265971956132784123874695784659312219587463835496127467321859
1613,584976312769132548213845697945218763832764159671593824327659481458321976196487235
1614,451389627792156348368274519289437156576912834143865792627541983935628471814793265
1615,679485213382719456451623789894372165523164897716598324245836971168947532937251648
1616,143896725985274361672135984531689247724513698869742153316958472257461839498327516
1617,594862731287931645631754829478329156153486972926175483345698217719243568862517394
1618,761834925254179638983265741139748562827356419645921387592413876378692154416587293
1619,891527463735164892246398517427631985683945271519872346372419658968753124154286739
1620,867193452513624879924758361385462917742819536691537284258971643479386125136245798
1621,896342571243571869571896234368429157719653428425187396157934682934268715682715943
1622,982675143573491268164238975321967854695824317847153692258716439436589721719342586
1623,763528941192743586548169327839271654251486793476395812984632175325817469617954238
1624,162473598853912764749568231396741825574829316281356947617295483935184672428637159
1625,952168743738429651164357289321694578475281396689735412297846135846513927513972864
1626,534928671928761354716345829689472135157839246243156987495213768371684592862597413
1627,932186574851347962467952381786524193593718246124693758615839427279461835348275619
1628,263175894198462537457398126645789312872631945319524678524916783936847251781253469
1629,158492736462137895379865241794518362683279514521643978217354689836921457945786123
1630,738659241294813657615427398841376925562194873973285164427931586186542739359768412
1631,168735294432968715975142368541687932783529146296413587817356429654291873329874651
1632,318629745976534281254178639821945376647312598539786124793851462182463957465297813
1633,384275691526931487179864532291546873743189256658723914835412769962357148417698325
1634,612985437795342681348761529536879214289413765174256893463127958957638142821594376
1635,925613784136748529487925361548371296263894157719562843892437615354186972671259438
1636,364829571179653248285174936692547183431982657758316429947268315816435792523791864
1637,596134278243987156718652493157463829432879561869215347974321685621598734385746912
1638,815973462723645189649821357934758621578216934261439578352197846187364295496582713
1639,834562179579431268216987354653298741981743625427615893192874536345126987768359412
1640,279314856564978321318265497157832964836497215492156783625783149943621578781549632
1641,716239845349685712258417963921863457674591238583742196895176324167324589432958671
1642,954281367761395482382746195536412978147958236298637541879124653425863719613579824
1643,573961248189423756426578139231796584954812673768354912392145867645287391817639425
1644,268947315495213876713586429829635741146872953357194268971468532632759184584321697
1645,216853794945167328873294651169738245357429186482516973591642837638975412724381569
1646,713958462642173598985624371524316987179482653836795214467531829251849736398267145
1647,153724869648159732297683154932578641471362985865941327786415293314296578529837416
1648,491276583785193246623548791978421365346785912152369478834657129219834657567912834
1649,512874936786139452943256871675423189324918567198567324231745698459682713867391245
1650,584162397163957284729483165235671849941538672678249513896725431412396758357814926
1651,428569317637814952915372864849256731153497628762138549396721485581943276274685193
1652,971384526835276941264159783712435869389627415456891372548912637627543198193768254
1653,591438762264157893378269415859314627132976584647825931426783159715692348983541276
1654,198263547257194863364785912749538621623941785815672394476319258982457136531826479
1655,416587392573912864289346751697825413854193276132764985768231549921458637345679128
1656,768123549143795862259468317534671928982354176617289435375912684496837251821546793
1657,269813457375492618841765923457186239182937564693524781728641395934258176516379842
1658,814529367375186429926437581453718692782963145691254738148372956569841273237695814
1659,457263981693781452218594763825137649371649825964852317736415298549328176182976534
1660,916543287725698314384127569678251493432869751591374826867415932243986175159732648
1661,865297413372641895941385672186753924439128756257964381598416237613872549724539168
1662,627435918549187623318962745471659382893724561256318479162573894985246137734891256
1663,267459381935187246148236975394815762781362459652794813873521694526948137419673528
1664,263847591459132678871956243625784319937215864148693725596478132312569487784321956
1665,245697318381452796967381245852769134479513682136248957513876429628934571794125863
1666,319685742462973185587241936631458297275396814948712653194567328753829461826134579
1667,468731529925468713713529486396175248257846391184293657832957164641382975579614832
1668,527638914648719235391425786715984362983256147462173859159847623236591478874362591
1669,561479832872315964943628571189537426725164398634892715398251647256743189417986253
1670,461957283327418965958362417619235874582749631743681592236194758894573126175826349
1671,872345196451926738963871245634218579517469382289537614398152467745693821126784953
1672,351429786268371459974856312586917243493582671712643598837295164645138927129764835
1673,259837461671492538384156792128943657967215843543678129712364985896521374435789216
1674,436852791712369458589714263651478932348921576927536814194685327275143689863297145
1675,278135469643298751159746328496873215781952634325614897914327586837569142562481973
1676,539284761678153294412796538724519683865437129193628457357861942281945376946372815
1677,258931746796548123341762895472613958865497312913285674627359481584176239139824567
1678,836972154724581639915463278281635947697814325453729816348297561562148793179356482
1679,546217839297853416138946257429738165863125974715694328971582643352469781684371592
1680,378145926529376814614892735987534162165289347243617598856923471791468253432751689
1681,274891563198635247653427189415378692326519874987246351841763925769152438532984716
1682,583276419217489356649135278874392561321658947956741823168924735792563184435817692
1683,932756814815394267647128935156872493479531628283469571368247159594613782721985346
1684,538426197129537846467819253845371629613298475792654318981743562276185934354962781
1685,349168275862579341751324698934687152286951734175432986697245813413896527528713469
1686,597346821142789653386152947729631584834527169615498732258914376973265418461873295
1687,189735426657429813423168957746213598218596734935874162891642375572381649364957281
1688,731645829645982173829713546574296318382571694196438752958327461463159287217864935
1689,593726184817943652246158739421879365935461278678235941159687423784312596362594817
1690,613729584278514396594836712347691258186275439925348167862157943759483621431962875
1691,173596824852471936964283751587324619219768543436159278645932187791845362328617495
1692,738596241524713869169842753281364975643957182975128436816439527492675318357281694
1693,971324658548167329623958174486279513359681742712543896297835461864712935135496287
1694,546137982837925461129648573683412795254789316971356248465291837792863154318574629
1695,519748623634921785782536149921673854368254971475819362856392417243187596197465238
1696,247381569186592374359467281618759423524136897793824615431678952872945136965213748
1697,863579421157642938294138657782961345931754286546283179379415862425896713618327594
1698,157894623462731598938625741793268415546173289281459367629587134315942876874316952
1699,419758236853621947762934185124875693637492518985163724376249851248517369591386472
1700,732856419854921367196347258289164735615793842347285196521638974963472581478519623
1701,853691247416872935729453168941726853372584619685319472568247391137968524294135786
1702,693874251478152936215396748149537682567248193832961574986425317324719865751683429
1703,942317856178465293536289714653798142827134965419652387384521679761943528295876431
1704,794586132256314789318972654571439826469825371832761945647293518123658497985147263
1705,837946521195327864624851973781639245246175398953284617468793152379512486512468739
1706,974182635253796184861453297695348712327961458418275369789614523536827941142539876
1707,423917856876452391951386742384629517295178463167543289539264178742891635618735924
1708,368572491521469738497381526853724619712956384946138257234817965689245173175693842
1709,835417926216893574479562138547136892623948715981275463752689341198324657364751289
1710,512396748846257931379841256295483617163725489487619325928174563651932874734568192
1711,249735618317648259568219347975863421126974583483521796854397162792156834631482975
1712,457391268683247519291685743975128436128436957364579182812953674746812395539764821
1713,761284359592673184843195267654831792389527416127469538235948671478316925916752843
1714,854316729617925384329874651168542973245793816793681245571239468986457132432168597
1715,179624853652837941483951276397245618564318729218769435835476192941582367726193584
1716,695382147728914536431765289187649352956823471243157698819436725574291863362578914
1717,346178529827459316951236478283695741619724835475813962198342657532967184764581293
1718,785263149649851723312749568426318957153974286897625314234187695571496832968532471
1719,592761483674389521138452769967843152851926347423175698716294835285637914349518276
1720,791624358638751924425839716819462573246375891573918462382596147967143285154287639
1721,871532946569814372432796815957128634246375198183649257398257461724961583615483729
1722,394617582716258943528439617943581276865723194271946835487162359152394768639875421
1723,436897215728514639159263874912736548867459321543128796684972153375641982291385467
1724,413872569298645731765913248356197824829354617174268953632489175947521386581736492
1725,614283597523971648789654132462598713837416925951327864376849251248165379195732486
1726,635479218978512463214368579157946382869253741423187695782695134391724856546831927
1727,583416279962875134741392658398124765657983421124567893215749386836251947479638512
1728,297681534184735629653942817316257948548193762729864351462379185871526493935418276
1729,714362598396785214285941763527134689148629357639857142972518436853476921461293875
1730,514293687628147593793865241986324175245718369137659824869571432452936718371482956
1731,498731526261845739573269841184697253326584197957123684619452378732918465845376912
1732,615748923948231576273569814352174689189356742764982351436817295597423168821695437
1733,874351692321976458956284173169742835547863921283519746438627519612495387795138264
1734,328756194719482635546931278967523481283614957451879326894265713635197842172348569
1735,893152467245876193176349528428761359517293684369485271982514736654937812731628945
1736,365847219817923645429165378284576193731298456596314827948732561152689734673451982
1737,568279341172384956394516728839642517416857239725931864943128675287465193651793482
1738,753928641864317952219546837341695278698472513527831496936184725475263189182759364
1739,461395287537281649982476135296814573143527896875963421729158364614732958358649712
1740,763189524514623978298475136481236759632597841975841362159764283326958417847312695
1741,462897513853124769971365482316579248248631957795482136587916324139248675624753891
1742,978625134465193827132748569619584273854372691327916485746831952283459716591267348
1743,763215948495786231812934756954168327287349615136572894621497583548623179379851462
1744,984531726517962834362478915756324189298157643143896257875249361429613578631785492
1745,531846972846297513792513864614752398975138246283964157429685731168379425357421689
1746,269153874145897263783642915572986431418325796396714582634579128857261349921438657
1747,764351289391268754258794316879413625146582937532976841627135498485629173913847562
1748,462718593893546172751239846586423719274195638139687254625374981318952467947861325
1749,581974632397562481264138597635847129842619375179325846913786254726453918458291763
1750,867425391514389762932617854681742935325891476479563218258976143196234587743158629
1751,529836174817294653346571298735169842962348715184752936253617489691483527478925361
1752,138927456267154398549836127914263785653718942782495631325641879891372564476589213
1753,197354268546812973238967451871423695325691847964578312713246589489135726652789134
1754,459271368276358149831694725318926574562743891794815236625487913147539682983162457
1755,635297418784531296921864573598173642163428759247659381316785924852946137479312865
1756,914287653685931427327456819791563248836124795452879136269715384578342961143698572
1757,437962851159487263826513497913645782674238915582791346368124579741359628295876134
1758,469721853813695247725384619637249185298516374154837926972468531586173492341952768
1759,167258439583914762294736158739842516615397824842561397458623971976185243321479685
1760,147693258398725641625841973273419586951268734486537129739154862812376495564982317
1761,372648195594231876816795243659872314123456789748913652965127438237584961481369527
1762,567329148124856973839741562482675391695413827713982654348597216256134789971268435
1763,316495728458726319729318645671852934843971256295634187567143892934287561182569473
1764,513249876478356129629187543256891437941732685387564912165473298834925761792618354
1765,719482635562173894438695172625731489197548326384269517976314258241857963853926741
1766,789236145231495876654781239813549762476812953925673418167328594542967381398154627
1767,926157834853294617741386529592873146417625983368419275689731452174562398235948761
1768,461793852379852641852614739715429368294386517638175924186547293527931486943268175
1769,465981327327564819189723654213649578698357142574812963832176495756498231941235786
1770,518239764496758231723146589185694372967382415342517896859471623631825947274963158
1771,982517364517463892364928571173246958845791236296835417421379685659182743738654129
1772,549638712712549638683721495896452371137986524425173869968314257354297186271865943
1773,671598432825473916439162578743851629968247351512936784384615297156729843297384165
1774,452798361637124589198563724375986412246371895819245637763412958981657243524839176
1775,142897563865431792379526148631752489924183657587964231718649325296375814453218976
1776,725869341491523768836741925257496183914238576368175294683912457579384612142657839
1777,746825913923417568158963742587634291369251487412789635834592176695178324271346859
1778,615487239389215764472963815893152476147638592256749183728394651531826947964571328
1779,264539871189276453357481692518762934426398517793154268932815746875643129641927385
1780,675348291812759364934621758467512983593864172281973645729435816146287539358196427
1781,469312587837956214251784963394165728185247396726893451648539172573621849912478635
1782,916578342243916857587243691174362589829457163365891724692735418758124936431689275
1783,157642938984735261326918547865274193479351682213869754642193875591487326738526419
1784,863429571451873269972165438394517826287946153516382947649238715728651394135794682
1785,645273819827591463931684527586327194173849256294165738712436985468952371359718642
1786,781364529435972618692815347918523476543687291267491853874156932329748165156239784
1787,359274618146583927278916345615842793792631584483759261827195436564328179931467852
1788,284396157567182349913574682498217536651839274372465891129758463836941725745623918
1789,375986142812345769649712358586193274137254986924867513263471895491528637758639421
1790,321845967459763128687291345742138659895672413163954872538417296216589734974326581
1791,421359768865741329973862154287435691549617832316928475632584917754193286198276543
1792,916573284327846951854921367562734198173698425498152673631287549745369812289415736
1793,739216845168954732245738916694382571512479368387561294951623487823147659476895123
1794,649172583831456729275398641768243915914765238523819476486937152152684397397521864
1795,632718459489325761517469832361897524254136978798254316125943687843672195976581243
1796,128953746579426381643871295954218637761349528382765914495137862816592473237684159
1797,953472816712856394486391725839764152547129638621583947175238469398645271264917583
1798,876425931423917586915683724162758349538194672749362158381546297297831465654279813
1799,139425876426837591857961243312798465798654312645213987274586139963142758581379624
1800,571239486843156972926478135657824391138967254492315867784591623215683749369742518
1801,278395614941762358563481729382674195694513287157928436735249861826157943419836572
1802,651784932729631854438295176386129745547368219912457683875946321294813567163572498
1803,254317689839625741167984532785493216942156378316278954473869125628531497591742863
1804,193642857854937621627158349981274536732865194465391782279586413348719265516423978
1805,683152974127946538549387126352691847761428395498735261276519483935864712814273659
1806,391864275678521493254379861983156742746238519512947638865713924127495386439682157
1807,531867429896412537247539618723145986154986273689723145472658391368291754915374862
1808,518637942432895167697214853126378594854129736379546281981462375245783619763951428
1809,573642198619837254482951736264315879731289645958476321125798463397164582846523917
1810,723941865469587231815632497198724356532168974674395182987216543246853719351479628
1811,465319287792864513183275649921736458657498132834521976579643821318952764246187395
